id,guest_id,date_start,date_end,room_id
2544,4621,2022-11-09,1996-08-17,25095
2545,657,1993-10-07,1999-02-05,61416
2546,3270,1981-05-04,2003-11-22,40517
2547,4856,2019-10-22,2008-09-07,1578
2548,3894,1980-06-27,1976-09-27,96136
2549,3453,1977-11-09,2013-02-22,78879
2550,3251,1972-12-28,2011-05-07,50724
2551,853,1973-10-05,2007-11-02,7618
2552,1850,2014-02-03,1984-05-11,31773
2553,2014,2015-07-30,1982-06-19,14636
2554,3801,1971-12-18,1986-08-24,97577
2555,4116,2016-04-16,1971-03-30,95064
2556,4854,1997-04-13,1973-07-12,86918
2557,2609,2015-07-04,1996-10-04,14671
2558,1479,2022-07-08,2003-07-05,90928
2559,3529,1989-07-11,1972-12-27,47682
2560,1471,1978-12-08,2011-01-28,65476
2561,3772,1971-10-31,2015-06-29,72624
2562,4226,2016-08-04,2010-07-09,56053
2563,753,1996-06-17,2011-03-30,51774
2564,4340,1986-10-27,2011-12-29,68717
2565,433,1983-09-11,1988-05-16,6645
2566,2374,1984-04-14,2007-05-25,7586
2567,2427,1973-01-02,2002-02-08,43514
2568,956,1996-03-07,2004-12-20,20135
2569,2029,2018-11-16,1972-07-08,75923
2570,2859,2022-10-28,2005-06-28,33035
2571,1790,2020-06-30,1983-11-14,603
2572,3032,2015-03-19,1978-08-27,67188
2573,1185,1992-05-23,2007-03-08,19955
2574,2111,1976-10-03,1971-10-15,12823
2575,3802,1991-01-18,1979-09-26,32020
2576,4462,2009-04-24,2008-11-09,79213
2577,3879,1990-06-18,2011-05-19,78825
2578,2149,2013-01-31,2017-09-03,48428
2579,3500,1986-01-29,2006-02-28,83863
2580,3935,2019-05-04,1974-11-16,5142
2581,4965,2011-10-25,2007-03-02,77589
2582,4522,2007-01-22,1979-10-16,20084
2583,26,1989-06-08,2008-10-01,82713
2584,654,1990-10-11,2008-09-22,68104
2585,1160,2020-04-15,2019-02-08,92720
2586,414,1981-01-07,2013-01-23,73564
2587,1930,1978-05-25,2018-10-09,91727
2588,972,1970-01-04,2000-03-17,58242
2589,4264,2006-06-12,2002-03-12,61991
2590,3820,1993-09-03,1997-02-27,59637
2591,2299,2011-05-23,1992-11-01,81538
2592,4453,1993-09-18,1983-05-09,23022
2593,3786,1996-09-28,1997-05-25,64089
2594,384,2013-09-24,2006-09-27,46055
2595,2902,2006-11-24,1986-03-11,87865
2596,3701,1986-02-11,1981-10-25,68950
2597,2854,1970-06-27,2014-11-04,52059
2598,546,2011-05-24,1983-10-09,25569
2599,355,1970-01-12,2021-11-25,2554
2600,315,1977-09-25,1980-08-02,5972
2601,1951,1985-12-16,2005-08-11,27257
2602,4198,1998-04-18,1993-09-03,42738
2603,2333,1973-05-18,2023-01-10,95664
2604,4313,1975-10-03,1977-04-15,54085
2605,1002,2013-07-18,1971-11-28,37559
2606,501,2001-01-07,1982-05-13,85126
2607,703,1977-09-26,2001-06-08,97137
2608,627,1983-08-10,1982-12-10,36326
2609,434,2021-12-15,1972-10-14,98647
2610,1993,1986-11-30,1982-02-21,19405
2611,4616,1983-10-31,1999-01-17,51639
2612,4898,1981-05-05,1997-04-10,29558
2613,2975,1979-08-22,1991-08-08,58550
2614,4995,2004-05-29,2021-09-28,44873
2615,1839,1984-04-04,1979-08-18,29551
2616,4189,1982-11-22,2022-09-12,56833
2617,449,1976-08-31,2014-08-10,53245
2618,713,2023-04-26,2012-08-03,44587
2619,3294,2009-05-05,2008-06-12,49564
2620,3734,2013-04-11,1996-12-25,55922
2621,908,1991-07-29,1980-04-08,76259
2622,4020,1973-10-18,1995-02-26,10819
2623,712,1976-02-01,1976-01-14,80128
2624,1708,2022-09-19,2002-08-11,90147
2625,4086,1982-05-03,1973-02-07,47064
2626,4118,1974-08-10,1989-09-24,26972
2627,4644,1984-03-18,1979-08-24,22992
2628,4675,2016-09-18,2009-11-13,63036
2629,1418,1984-09-22,1998-07-26,54966
2630,1396,2018-07-14,1986-10-26,67421
2631,4634,2011-02-15,1991-09-24,93387
2632,2527,2003-10-25,2008-12-11,77685
2633,2514,1996-04-20,1996-02-23,99240
2634,2567,1977-09-11,2023-03-23,28209
2635,1619,1996-07-05,1991-09-09,80387
2636,468,1972-03-09,2010-04-22,93109
2637,3552,1986-03-02,1997-10-03,4814
2638,2777,1981-10-05,2000-06-13,89799
2639,3243,1976-08-29,1981-11-21,21327
2640,4181,1985-06-15,2001-12-07,99691
2641,1255,2014-03-29,1996-01-10,42638
2642,4527,2012-05-04,1987-11-26,26990
2643,1755,1989-04-01,2009-02-04,28586
2644,2685,1982-01-23,1983-07-30,66905
2645,3906,1987-11-03,1989-07-31,4923
2646,2366,2004-01-27,1997-07-03,76574
2647,41,1981-06-16,2013-06-02,64890
2648,4287,1981-01-16,1986-02-04,58011
2649,3909,1980-06-14,1977-11-18,86315
2650,553,2002-01-18,1973-06-27,55257
2651,2286,2015-10-08,2012-07-03,54211
2652,647,1981-10-13,1970-05-17,22960
2653,2024,2020-09-09,2010-03-27,85043
2654,1602,2011-02-17,1998-05-28,57568
2655,3445,1994-02-07,1977-01-13,98041
2656,796,2020-09-16,1970-09-02,64979
2657,2165,1980-04-03,1988-02-14,59263
2658,4897,1982-01-01,1996-12-13,43870
2659,1330,1992-09-07,2005-10-21,2547
2660,1662,1972-12-30,2000-08-13,38101
2661,796,1973-03-05,1990-09-05,91590
2662,2296,2022-02-23,2016-09-22,47666
2663,1775,2000-03-08,1971-01-09,71243
2664,1117,1989-03-25,1992-08-04,90733
2665,3173,2005-06-04,2020-12-31,30477
2666,4696,1989-01-22,2003-12-20,48976
2667,804,1987-07-31,1994-04-27,32175
2668,3044,1997-11-18,1986-11-04,16399
2669,16,1990-07-30,1981-04-18,26693
2670,3648,1975-05-07,1985-12-04,99938
2671,798,2003-09-13,2003-04-30,69302
2672,4075,2020-07-29,2007-08-14,16187
2673,3437,1991-01-30,2013-06-18,9063
2674,116,2013-06-21,1985-04-09,46401
2675,1527,1993-01-04,1982-04-08,25729
2676,2718,2018-04-05,2007-03-02,38899
2677,4997,2020-07-25,1997-05-30,30989
2678,2749,1984-09-06,2003-09-28,5504
2679,527,2005-04-02,2023-04-19,51241
2680,1884,1990-11-17,2015-04-03,86113
2681,1801,1971-09-27,1978-06-23,58519
2682,3014,1977-03-03,1975-03-14,11456
2683,4911,1991-02-08,1978-02-13,8363
2684,1556,2014-12-03,1971-08-31,94689
2685,1006,1972-03-31,2007-10-08,50337
2686,3285,1982-02-11,1986-11-05,70494
2687,3722,1995-11-18,2005-12-18,47115
2688,2361,2011-05-10,1974-06-22,99688
2689,976,2002-11-05,1976-06-27,69781
2690,2303,2016-02-13,2016-06-11,49077
2691,1529,2020-05-06,2019-07-07,21797
2692,282,2002-02-07,2017-08-05,77362
2693,1631,2022-10-20,1998-11-19,69029
2694,4083,2001-10-22,2009-03-26,742
2695,2130,1975-07-28,1980-03-11,66469
2696,3797,1970-10-03,2012-04-13,22756
2697,4048,1979-12-19,2009-11-19,24936
2698,1676,1980-03-07,1973-12-11,42201
2699,4387,1976-06-04,2010-10-04,2400
2700,36,2019-02-27,1976-02-09,15143
2701,911,1999-07-30,2012-05-09,25931
2702,4314,2011-11-29,1981-03-18,39755
2703,2046,2010-10-25,1986-08-21,2384
2704,4485,1974-10-19,1996-10-11,73183
2705,938,2000-05-01,1976-02-19,90782
2706,2834,1977-11-26,1970-08-21,52735
2707,4857,1990-04-13,1991-04-15,36995
2708,3705,2011-08-27,1983-06-05,78160
2709,1151,2009-09-21,1981-02-13,44026
2710,2547,1977-05-29,1980-09-14,56842
2711,495,2012-08-30,1983-10-04,70369
2712,3293,1980-11-20,2018-10-19,20241
2713,4172,1994-04-26,2011-06-16,62263
2714,2021,1975-08-22,1982-05-05,74438
2715,2117,2017-07-13,1975-03-08,38677
2716,1644,1981-06-12,2002-04-27,94659
2717,3200,2011-11-22,1994-11-01,60512
2718,738,1974-01-16,1986-04-29,14877
2719,1665,2015-07-12,2014-10-31,12624
2720,250,2016-07-02,2001-08-23,36337
2721,4011,1989-05-17,2016-01-27,71978
2722,664,2012-02-05,2009-01-13,91953
2723,3235,2022-06-07,1987-08-12,99369
2724,1518,2011-04-22,2011-07-14,29967
2725,3998,2014-11-01,2012-10-29,43581
2726,3953,1994-09-30,1995-12-09,68891
2727,4468,2004-02-13,1989-04-30,39643
2728,3918,1976-12-08,1991-08-07,25052
2729,3806,1971-09-10,1981-12-28,26732
2730,1436,1973-01-28,1995-08-22,81567
2731,3023,1992-09-14,1971-11-11,86269
2732,669,2004-10-07,1988-07-09,10101
2733,4220,1994-12-10,2004-11-26,43903
2734,1972,1971-03-22,2010-09-22,2614
2735,1028,1975-01-02,2000-01-12,55069
2736,1830,1978-06-01,2022-04-28,70196
2737,3404,1992-06-10,1976-07-18,8848
2738,3106,2017-01-14,1995-03-28,60944
2739,2969,1982-02-12,1970-07-18,64497
2740,4050,2006-05-15,1989-06-06,84993
2741,3259,2004-10-25,1973-10-17,34053
2742,2403,2022-09-04,2018-04-21,32799
2743,3335,2004-03-15,2017-03-24,94907
2744,4683,1998-07-12,1978-01-28,83908
2745,399,2002-08-30,1998-04-01,21003
2746,3423,1992-09-14,1992-06-07,67480
2747,2473,1981-09-24,1988-02-01,95214
2748,1787,2015-06-15,1984-02-28,53807
2749,3248,2020-07-19,1998-05-25,68070
2750,3825,1970-08-30,2012-03-29,94356
2751,487,2015-12-02,2010-05-16,65721
2752,4177,2021-09-29,2014-02-21,61231
2753,3192,2007-12-17,2017-12-06,71939
2754,1949,1974-04-18,1971-11-10,6198
2755,2365,2017-07-16,2009-09-17,17119
2756,4493,1990-05-16,2011-10-14,46226
2757,1857,1973-11-09,1971-05-29,93683
2758,4943,2008-10-04,1992-04-22,35687
2759,4640,2012-12-13,1992-01-31,10711
2760,1199,1982-08-21,2014-07-22,72184
2761,2989,2013-02-22,2016-11-02,30991
2762,4189,1973-02-14,1973-03-12,28828
2763,4378,1985-04-14,1984-06-22,54913
2764,2649,2021-06-09,2000-06-12,77157
2765,4535,1990-08-10,1972-03-24,66874
2766,3937,1978-10-05,2009-11-30,47666
2767,440,2016-01-31,1989-01-30,83264
2768,1270,2022-10-09,1996-12-16,13432
2769,860,1996-06-11,1970-11-02,32028
2770,1331,2002-08-06,1984-11-16,91483
2771,1470,1970-03-30,2011-09-29,97975
2772,4507,2022-07-17,2000-04-28,61669
2773,3404,1979-12-11,2008-03-04,46520
2774,2794,1992-03-01,1988-11-20,70050
2775,2510,1974-08-30,1980-06-20,73957
2776,2327,2007-11-30,2008-01-12,9517
2777,3753,2000-06-18,2016-07-08,88516
2778,4094,2011-02-11,1999-04-14,89414
2779,2008,1996-02-03,2017-12-20,74011
2780,4313,1971-04-09,1995-08-23,50052
2781,4253,2021-04-29,2014-06-11,55278
2782,2684,2001-01-30,2016-01-19,55845
2783,4371,2020-07-28,2019-10-24,73659
2784,786,1988-01-29,2019-06-15,85141
2785,2257,1983-08-10,2010-12-05,95928
2786,653,2022-01-17,1991-04-27,34233
2787,810,1970-06-01,2016-02-23,2235
2788,4223,1987-04-15,2013-10-29,77050
2789,234,1976-03-03,2001-09-29,99402
2790,3032,1979-09-03,1990-02-14,15293
2791,818,1993-04-02,1984-04-20,398
2792,4055,2008-01-26,2002-06-29,22608
2793,591,1991-09-26,1999-08-07,37296
2794,4224,1970-11-24,1981-09-24,47350
2795,2127,2003-11-09,1994-06-30,549
2796,3694,1987-09-17,1979-12-14,99390
2797,1362,1984-04-16,1993-12-06,80884
2798,2325,2006-01-04,2001-07-22,76615
2799,3120,2004-04-03,1987-09-16,77202
2800,3954,2021-01-10,1991-08-09,13495
2801,4715,2017-06-15,1999-12-08,70759
2802,4956,2012-01-04,1985-03-28,23490
2803,3199,2009-08-22,1985-01-30,73055
2804,3726,2010-01-18,2014-10-01,50459
2805,4389,2002-07-02,1975-07-09,17095
2806,108,2019-03-26,1977-10-21,63007
2807,2567,1982-01-28,1998-05-18,54585
2808,2677,2012-03-22,1984-03-05,6461
2809,2020,2013-09-29,1985-09-04,8490
2810,1630,1977-01-28,1985-10-08,74476
2811,1476,1978-12-12,1980-11-12,66098
2812,2688,1997-06-20,1984-01-24,20708
2813,1971,1987-06-30,1976-01-07,43428
2814,2836,1987-08-22,1973-03-25,56140
2815,1625,1985-07-16,1971-09-16,89840
2816,1086,1976-05-17,2023-04-20,55867
2817,1753,2004-05-12,1986-12-12,19761
2818,83,2010-03-24,1977-10-06,90000
2819,315,2014-11-06,1987-08-19,20877
2820,3144,2009-09-13,2022-09-19,44698
2821,3733,1987-12-12,1996-07-19,68099
2822,3740,1991-10-18,1980-10-29,7658
2823,1966,1995-01-02,1976-05-10,1934
2824,2791,1976-09-13,2011-09-18,68811
2825,466,1985-10-20,2007-05-05,36746
2826,3415,2013-04-15,1999-03-31,20973
2827,3477,2007-01-04,1972-10-28,75135
2828,300,1987-01-04,1997-08-17,49868
2829,3601,1989-10-25,1979-09-19,51532
2830,3596,2001-04-12,1986-02-25,57389
2831,2346,1972-07-28,1992-11-10,93945
2832,1065,2019-06-20,2020-08-28,89152
2833,3492,2003-09-07,2003-02-06,74038
2834,1229,1982-10-20,1997-05-26,64500
2835,2211,2017-11-04,1974-07-04,55990
2836,176,1971-07-05,1996-03-06,3186
2837,3519,1992-11-14,2007-09-15,50101
2838,881,1983-12-26,2009-01-31,30806
2839,2627,2021-03-15,2011-10-20,35087
2840,4530,1990-05-09,2023-03-29,84374
2841,1898,1996-12-20,1993-03-14,64369
2842,1332,1979-07-08,1996-01-12,25396
2843,4064,2010-06-23,1981-04-30,54879
2844,3621,2006-08-15,2011-12-19,83205
2845,4410,2003-04-09,1973-03-12,39377
2846,4896,1995-01-12,1975-03-17,34097
2847,677,1990-03-05,2001-12-11,59135
2848,2213,2002-08-27,1977-11-14,81774
2849,2474,1973-07-30,2010-10-17,69655
2850,1411,1975-12-12,1996-05-11,62311
2851,1489,2008-05-17,1997-02-10,50204
2852,4875,1979-07-07,1979-08-30,74795
2853,2828,1991-09-05,2017-02-20,91164
2854,1258,2002-06-05,2021-03-31,98933
2855,469,1981-12-09,1986-06-25,1893
2856,2721,1971-04-23,1988-12-19,22798
2857,4237,1985-01-23,1980-03-30,28817
2858,1050,2010-10-14,2020-06-06,73862
2859,2719,1984-08-18,1992-08-02,21543
2860,1378,2002-08-21,2011-12-24,97923
2861,4742,2019-07-14,1999-07-21,86874
2862,3456,2007-06-20,1995-07-09,67861
2863,31,2021-06-03,1973-01-23,95311
2864,3306,1980-07-14,2005-09-17,5235
2865,324,1989-07-08,1972-11-06,23726
2866,568,1984-10-06,1977-04-02,11839
2867,2431,1990-10-30,1985-10-17,38602
2868,2595,2004-12-30,1977-04-13,89235
2869,862,1973-08-25,2021-12-08,246
2870,1417,1978-11-15,2016-11-07,15212
2871,690,1990-09-11,1979-07-23,56557
2872,2245,1981-11-09,1974-05-28,84214
2873,3688,1980-09-19,1995-05-18,91503
2874,729,1990-12-03,1977-09-24,55995
2875,2227,2017-06-02,2006-08-22,30731
2876,1144,1977-07-01,1999-11-21,52172
2877,751,1979-07-14,2001-10-19,76644
2878,3865,2009-09-07,1998-05-08,23938
2879,4231,2013-10-23,2015-06-01,3525
2880,2173,1996-12-21,1991-09-10,37076
2881,3234,2012-03-07,1987-01-20,30605
2882,2878,2017-08-24,1973-07-24,55583
2883,254,1996-02-25,2000-07-21,98915
2884,3553,2000-05-31,1998-01-27,14367
2885,1920,1974-08-02,2000-08-14,28546
2886,2183,1982-03-23,2000-08-04,74360
2887,44,1978-12-03,2012-01-16,17254
2888,4952,2009-12-31,2017-07-14,97973
2889,4234,1981-05-23,1972-06-22,84984
2890,2908,2010-06-16,1998-12-24,77555
2891,2985,1990-05-15,2015-09-11,95615
2892,2457,2003-01-06,2003-05-08,52168
2893,4536,2008-10-29,1980-10-09,40650
2894,3575,2013-01-06,2007-09-27,88302
2895,3991,2017-04-09,2006-04-06,44287
2896,1226,2015-06-17,1981-11-16,66916
2897,4310,1979-03-02,1992-02-09,11530
2898,3955,1976-06-24,1994-03-24,8166
2899,1338,1987-10-27,2020-03-12,45571
2900,2816,2017-12-26,1975-11-29,90978
2901,1126,2018-02-28,1978-04-28,76076
2902,4345,1997-09-03,1992-08-28,48707
2903,4846,1975-05-27,2002-03-04,16106
2904,561,2003-09-07,1999-08-07,21490
2905,603,2010-03-21,2015-09-21,88640
2906,727,1980-12-07,1995-01-25,74153
2907,3848,2004-06-25,1970-07-19,85069
2908,2651,1997-08-23,2017-05-19,23728
2909,821,2018-01-31,2002-11-21,50016
2910,685,2000-10-19,1994-02-11,69140
2911,4118,1986-11-02,1978-03-05,28380
2912,888,1995-11-28,2004-05-02,48593
2913,2243,1985-11-22,2018-09-25,93488
2914,2078,1986-11-23,1980-11-27,51315
2915,4057,1992-09-02,2010-02-24,5402
2916,2386,1974-07-12,1999-04-23,82153
2917,1884,1973-07-07,1971-10-19,83664
2918,4024,1973-06-01,2015-03-23,21204
2919,308,1982-09-24,2019-07-19,89028
2920,4509,2003-06-04,1988-08-01,23924
2921,4627,1982-05-15,1982-01-15,11120
2922,548,1974-01-07,1993-09-25,56466
2923,4253,1993-05-17,2001-04-14,53718
2924,4385,1988-11-17,1985-04-05,73420
2925,635,1999-12-20,1978-06-25,33584
2926,3156,1997-04-19,1980-10-18,81425
2927,4463,1998-12-24,1970-02-09,54292
2928,2747,1985-07-26,2019-01-23,95165
2929,808,1976-01-30,2018-08-03,1551
2930,634,1996-01-21,1998-07-06,44215
2931,916,1987-06-12,1984-02-08,42666
2932,4594,2020-08-30,2020-05-23,58147
2933,1189,1980-08-01,1986-11-07,76131
2934,1964,2015-03-21,2016-09-12,92394
2935,1780,2017-02-14,1972-11-24,58487
2936,3545,2019-10-30,2009-06-24,41720
2937,2226,2018-03-28,2012-07-05,69499
2938,2264,1986-11-11,2007-06-24,28199
2939,3215,1981-01-13,1994-04-06,75458
2940,1290,1980-06-19,2009-10-29,32099
2941,3133,1987-05-24,1995-03-27,19640
2942,3266,1985-05-10,1990-11-30,82920
2943,2801,2008-10-10,1989-05-31,61702
2944,4267,2000-11-24,1976-02-14,6078
2945,3689,2007-05-22,2002-02-28,80923
2946,3048,1979-01-22,2017-01-18,64154
2947,1438,2016-04-04,1972-11-26,18268
2948,2464,2008-07-04,2014-01-18,46443
2949,1503,2019-05-17,1978-01-10,37004
2950,1390,1975-03-23,1972-08-29,34571
2951,62,1999-05-20,2010-08-08,3082
2952,2990,2006-10-08,2011-12-21,59323
2953,2044,1975-07-14,1982-03-05,55246
2954,3243,2005-10-12,1977-01-16,44737
2955,3048,1984-11-07,2010-10-25,97070
2956,39,1988-08-08,1989-06-13,62736
2957,217,2006-03-03,2006-02-23,88493
2958,3278,1980-04-30,2007-09-14,19935
2959,1424,1978-07-23,1992-10-05,42027
2960,3248,1976-04-09,1993-03-08,35476
2961,359,2011-06-23,2008-02-01,98072
2962,966,1982-03-18,2018-10-16,92541
2963,4917,1979-01-27,1978-03-04,55922
2964,2579,1985-12-09,1980-01-07,65902
2965,3982,1986-10-06,2003-04-07,94697
2966,3456,1998-09-12,2004-08-29,69733
2967,1655,1991-12-13,1990-06-17,78759
2968,4862,2020-03-14,1979-11-05,34024
2969,4799,1990-05-06,1997-08-29,84845
2970,3629,2009-11-29,2010-09-07,16911
2971,3596,2002-01-04,1981-02-08,46472
2972,4967,1989-03-30,1993-10-21,41755
2973,3283,1974-07-26,1971-04-27,95179
2974,802,1985-10-15,2010-08-19,70989
2975,3876,1973-12-13,1999-02-27,64962
2976,508,1976-01-09,1991-04-21,22739
2977,1931,2013-07-29,1989-05-23,64324
2978,4410,2018-12-13,1981-08-20,2441
2979,3395,1978-07-05,1999-08-24,69017
2980,574,1994-04-10,1976-11-05,1186
2981,3896,2016-05-11,1976-04-06,86908
2982,1760,1996-01-23,2008-01-28,19565
2983,4991,2012-04-05,1984-06-13,29231
2984,1433,1997-02-26,1988-11-26,15538
2985,4014,2020-05-04,1985-07-04,32463
2986,2071,2016-01-12,1996-05-13,68658
2987,2681,2013-02-27,1994-02-12,78865
2988,3438,2000-10-22,1972-12-11,51808
2989,2210,2011-10-22,1994-10-25,19262
2990,1789,1987-01-03,2023-02-17,17003
2991,4433,2018-05-14,2000-08-19,98993
2992,3671,1971-01-07,2013-03-22,34628
2993,100,1974-07-04,1981-02-26,27233
2994,2910,1995-09-28,1972-12-05,49075
2995,2308,1992-09-01,2006-12-30,16057
2996,4281,2000-04-26,2009-03-08,12632
2997,2435,2006-07-14,2002-08-03,503
2998,247,1975-09-11,2004-05-23,91533
2999,2388,1984-10-27,1976-08-04,64792
3000,1432,1990-06-23,2017-05-22,38251
3001,644,2020-10-18,1983-09-09,84292
3002,4214,2021-12-18,1982-01-20,42817
3003,850,1996-03-16,2015-07-21,44484
3004,1480,1981-02-05,1993-04-18,74444
3005,1670,2013-01-23,2016-03-16,988
3006,3764,1980-08-27,2018-06-11,41985
3007,3501,1986-10-30,1972-10-16,71743
3008,2578,1994-12-26,2019-12-25,59903
3009,2919,2014-07-16,1976-04-06,10894
3010,1293,1972-08-13,1978-12-24,92536
3011,2988,2011-05-01,1984-05-08,22775
3012,3185,1977-07-14,2009-02-12,93165
3013,705,2004-12-07,1974-08-20,22190
3014,452,2019-09-05,1977-08-19,40996
3015,3393,2007-01-19,1976-08-19,48007
3016,4247,1980-03-01,1976-11-16,68381
3017,2750,2016-01-18,1985-10-18,9754
3018,4167,1982-02-21,2001-05-11,41292
3019,1409,1989-05-20,1972-07-01,66867
3020,955,2022-05-02,1977-12-05,49194
3021,3075,2003-09-14,2001-04-22,22836
3022,914,1998-10-23,1995-01-26,49981
3023,3730,2020-10-02,1976-09-09,47208
3024,3574,1994-10-10,2007-12-24,73742
3025,328,1990-02-10,2003-10-16,26969
3026,4976,1983-05-27,1974-05-07,31315
3027,945,1984-01-15,1973-02-27,47595
3028,4722,2016-02-23,2014-05-15,81878
3029,1333,1982-03-13,2012-06-03,70826
3030,102,1992-04-26,2002-07-26,36571
3031,2882,2008-05-28,1979-05-27,77677
3032,3316,2012-05-21,1993-04-15,61915
3033,2941,2016-07-20,2008-06-15,6880
3034,794,2004-06-07,1975-01-22,73559
3035,3617,1972-08-07,1981-03-29,92541
3036,2590,1991-10-27,1995-10-27,61597
3037,2064,1981-04-22,1984-03-16,94696
3038,1886,2013-05-16,2007-03-31,68230
3039,1246,2014-09-26,1984-04-12,60231
3040,2747,2006-11-17,2002-09-03,16915
3041,1360,1976-11-19,2019-04-27,21278
3042,2168,1989-05-24,2022-05-01,4903
3043,2737,2001-12-16,1980-07-02,52642
3044,1338,1989-12-29,1996-07-15,6417
3045,459,2000-01-28,2008-07-18,30548
3046,3365,2017-07-31,2006-07-06,12136
3047,2393,2006-04-11,1973-12-19,9083
3048,2908,2014-03-22,1998-03-19,24217
3049,1018,2022-08-15,2005-06-22,45853
3050,4188,1997-01-16,1974-04-16,72962
3051,894,2019-10-31,2001-10-28,93791
3052,3679,2009-04-23,1994-09-13,36976
3053,2802,2000-11-27,2021-12-18,3810
3054,4293,1980-01-29,1993-03-22,68280
3055,992,1996-04-09,1974-10-21,26076
3056,3493,1975-03-05,1971-02-13,43132
3057,3992,2020-04-20,2021-10-06,59596
3058,2962,2006-03-29,1999-12-31,31519
3059,2478,1975-02-11,2007-05-11,99987
3060,3896,1983-10-20,2004-12-20,26190
3061,4442,1970-04-03,2000-07-06,50366
3062,2637,1990-12-19,1977-03-17,55281
3063,1876,1974-05-26,1981-07-14,24948
3064,4825,2013-05-05,2009-11-17,2341
3065,4612,1978-07-23,1998-09-04,66068
3066,2571,1998-01-12,2008-09-07,66982
3067,3416,1986-06-22,1975-07-16,92308
3068,4753,2020-05-01,1995-05-09,44695
3069,3954,2012-10-12,1983-01-11,66002
3070,2576,1995-01-14,1970-02-27,38690
3071,2335,2021-03-16,2015-07-26,76608
3072,867,1989-08-03,2023-02-09,33905
3073,3606,2000-07-19,1973-10-02,53610
3074,3913,1997-05-03,2018-07-01,25227
3075,2090,2001-12-11,1994-02-19,38981
3076,4125,2021-04-18,2015-05-30,40065
3077,3959,2009-12-01,2018-03-26,69444
3078,1920,2001-07-06,2021-01-16,76046
3079,4608,1970-02-21,1974-07-14,48678
3080,903,2007-11-09,1973-04-29,18592
3081,2467,2003-03-18,1986-04-03,41734
3082,2401,1981-08-20,1997-06-18,3423
3083,2925,1972-06-20,1995-11-03,14474
3084,4715,1971-03-22,1990-10-07,59259
3085,945,1979-08-09,1990-03-19,87797
3086,1357,2003-09-22,1993-05-21,76563
3087,2404,2004-03-07,2002-04-10,89981
3088,2710,2001-05-31,2012-07-05,82489
3089,2160,2003-02-18,1995-06-07,75363
3090,4464,1993-06-17,1972-05-28,6082
3091,1717,2016-08-18,1982-01-08,85194
3092,1195,1993-06-12,2007-09-24,19418
3093,207,1976-05-27,1985-08-21,96949
3094,2296,1970-09-21,1971-11-15,41778
3095,3552,1987-01-24,2001-09-01,963
3096,2856,1988-02-07,1972-02-04,35837
3097,4873,1989-04-14,1972-10-30,3355
3098,211,2001-09-27,1991-09-16,30738
3099,4033,1973-03-31,2005-03-28,40554
3100,4840,2007-05-26,1981-08-09,99479
3101,763,2016-05-09,2017-01-10,54493
3102,2070,1986-12-08,2014-12-13,63983
3103,1454,2002-05-18,2022-08-15,53292
3104,4275,2018-04-03,2004-06-05,19840
3105,4426,1983-02-17,1986-10-28,37938
3106,3564,1997-10-02,1987-04-06,85808
3107,662,1999-05-03,1981-04-09,80322
3108,813,1991-12-18,2003-03-25,15767
3109,2918,2013-10-06,1987-11-03,8407
3110,1460,1985-01-01,2012-09-25,77496
3111,768,2013-02-27,2012-11-07,5871
3112,1395,2014-02-18,2005-10-04,96399
3113,967,1981-01-27,1995-11-01,38226
3114,4922,1978-06-04,2023-03-11,15961
3115,4063,2012-02-05,2018-10-15,58162
3116,526,1982-01-27,2013-08-23,14211
3117,1583,1973-01-28,2002-09-05,54721
3118,1352,1991-04-15,1993-06-30,96286
3119,4157,2010-02-03,2020-06-10,50936
3120,2455,2019-11-23,2021-02-24,9810
3121,327,2017-06-26,2007-01-05,38559
3122,2952,1972-06-01,1988-09-15,94052
3123,2931,1978-08-01,2011-07-30,34776
3124,2420,2021-07-28,1970-10-15,5227
3125,1289,1977-07-17,2017-07-27,85128
3126,4210,1984-07-18,2022-05-05,42906
3127,3180,2017-04-06,1989-02-14,36129
3128,76,1997-11-16,1991-11-25,55446
3129,718,2003-09-17,2004-06-30,95989
3130,3220,1998-04-28,1974-05-29,29107
3131,1351,1978-07-13,2020-03-13,41108
3132,3687,2018-08-13,2021-10-15,40116
3133,3595,2003-08-22,1993-01-04,40135
3134,3431,2005-12-13,2012-12-31,45019
3135,2427,2003-01-19,2016-12-18,6622
3136,3756,1979-02-16,2012-09-29,3158
3137,1763,2018-06-06,1980-07-19,36711
3138,2620,1993-07-19,1971-04-03,39720
3139,2030,2005-01-15,2010-09-08,79625
3140,2743,1998-07-06,1975-07-08,72601
3141,300,1985-01-07,1994-11-14,90544
3142,1827,2015-12-07,1975-10-02,16599
3143,4684,1998-06-17,2021-05-26,61088
3144,1806,1970-09-27,2004-09-03,12339
3145,1082,1974-05-31,1998-06-04,43602
3146,3355,1988-08-05,1977-07-11,1195
3147,2404,2005-12-10,1995-01-17,96291
3148,4963,1994-09-03,1972-09-20,37360
3149,2602,2010-09-09,2004-03-18,90004
3150,1119,1990-03-08,2018-10-31,52208
3151,2482,2006-07-07,2013-12-31,22430
3152,4284,1987-11-25,2020-02-13,60022
3153,646,1997-02-25,1997-11-22,44831
3154,4827,2003-08-10,1991-02-16,25919
3155,2729,2014-10-16,2006-06-26,62527
3156,3006,2001-02-02,1976-11-11,72573
